,sku,displayName,detail_info,brand,productType,group,originalPrice,currentPrice,discountPercentage,endTimeDiscount,link,image,color
0,00897630,Máy lọc nước RO Sunhouse 8 lõi SHA8879K,"[{'groupName': 'Thông tin hàng hóa', 'groupIcon': None, 'attributes': [{'id': 3647, 'propertyName': 'Model', 'displayName': 'Model', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3649, 'propertyName': 'Origin', 'displayName': 'Xuất xứ', 'isCompare': False, 'icon': None, 'value': ['Việt Nam']}, {'id': 3648, 'propertyName': 'ReleaseTime', 'displayName': 'Thời điểm ra mắt', 'isCompare': False, 'icon': None, 'value': '2022'}, {'id': 3650, 'propertyName': 'WarrantyMonth', 'displayName': 'Thời gian bảo hành (tháng)', 'isCompare': False, 'icon': None, 'value': 24}, {'id': 3652, 'propertyName': 'PreserveGuide', 'displayName': 'Hướng dẫn bảo quản', 'isCompare': False, 'icon': None, 'value': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.'}, {'id': 3651, 'propertyName': 'UsageGuide', 'displayName': 'Hướng dẫn sử dụng', 'isCompare': False, 'icon': None, 'value': 'Xem trong sách hướng dẫn sử dụng'}, {'id': 3653, 'propertyName': 'Color', 'displayName': 'Màu sắc', 'isCompare': False, 'icon': None, 'value': ['Đen']}]}, {'groupName': 'Thiết kế u0026 Trọng lượng', 'groupIcon': None, 'attributes': [{'id': 3655, 'propertyName': 'Size', 'displayName': 'Kích thước', 'isCompare': False, 'icon': None, 'value': '32x40x100 cm'}, {'id': 3656, 'propertyName': 'ProductWeight', 'displayName': 'Trọng lượng sản phẩm', 'isCompare': False, 'icon': None, 'value': [{'displayValue': '26 kg', 'value': 26}]}, {'id': 3657, 'propertyName': 'Material', 'displayName': 'Chất liệu', 'isCompare': False, 'icon': None, 'value': ['Vỏ cửa Kính cường lực']}]}, {'groupName': 'Thông số cơ bản', 'groupIcon': None, 'attributes': [{'id': 3658, 'propertyName': 'WarrantyAndInstallation', 'displayName': 'Chế độ bảo hành', 'isCompare': False, 'icon': None, 'value': ['Bảo hành tại nhà']}, {'id': 3659, 'propertyName': 'FilterMachineType', 'displayName': 'Loại máy lọc', 'isCompare': True, 'icon': None, 'value': 'RO thường'}, {'id': 3660, 'propertyName': 'Voltage', 'displayName': 'Điện áp', 'isCompare': False, 'icon': None, 'value': '220 V / 50 Hz'}, {'id': 3661, 'propertyName': 'Wattage', 'displayName': 'Công suất', 'isCompare': True, 'icon': None, 'value': ['27 W']}, {'id': 3662, 'propertyName': 'FilterTechnology', 'displayName': 'Công nghệ lọc', 'isCompare': False, 'icon': None, 'value': ['Thẩm thấu ngược RO']}, {'id': 3663, 'propertyName': 'FilterElements', 'displayName': 'Số lõi lọc', 'isCompare': False, 'icon': None, 'value': '8 lõi'}, {'id': 3664, 'propertyName': 'FilterWasterRatio', 'displayName': 'Tỉ lệ lọc - thải', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3665, 'propertyName': 'WaterFiltrationCapacity', 'displayName': 'Công suất lọc nước', 'isCompare': False, 'icon': None, 'value': '10 - 15 lít/giờ'}, {'id': 3666, 'propertyName': 'AveragePowerConsumption', 'displayName': 'Công suất tiêu thụ điện trung bình', 'isCompare': False, 'icon': None, 'value': ['0.025 kW/h']}, {'id': 3667, 'propertyName': 'Antibacterial', 'displayName': 'Kháng khuẩn', 'isCompare': False, 'icon': None, 'value': 'Nano Bạc kháng khuẩn'}, {'id': 3668, 'propertyName': 'ControlSystemAndDamper', 'displayName': 'Hệ thống bơm và van điều tiết', 'isCompare': False, 'icon': None, 'value': 'Bơm - hút 2 chiều, van điện từ'}, {'id': 3669, 'propertyName': 'CoolingSystem', 'displayName': 'Hệ thống làm mát', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3670, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ nước', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3679, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ', 'isCompare': True, 'icon': None, 'value': None}, {'id': 3673, 'propertyName': 'TankCapacity', 'displayName': 'Dung tích bình chứa', 'isCompare': True, 'icon': None, 'value': '7 lít'}, {'id': 3671, 'propertyName': 'CoarseFilterCore', 'displayName': 'Lõi lọc thô', 'isCompare': True, 'icon': None, 'value': ['Lõi 2: GAC', 'Lõi 3: PP 1 micron', 'Lõi 1: PP 5 micron']}, {'id': 3672, 'propertyName': 'ROCore', 'displayName': 'Lõi RO', 'isCompare': True, 'icon': None, 'value': 'Lõi RO: Màng RO'}, {'id': 3674, 'propertyName': 'FunctionalFilterCore', 'displayName': 'Lõi lọc chức năng', 'isCompare': True, 'icon': None, 'value': ['Lõi 5: Tạo vị', 'Lõi 6: Mineral', 'Lõi 7: Hydrogen+', 'Lõi 8: Nano Bạc']}, {'id': 3676, 'propertyName': 'OperationalProductivity', 'displayName': 'Năng suất hoạt động', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3677, 'propertyName': 'ColdingSystem', 'displayName': 'Hệ thống làm lạnh', 'isCompare': True, 'icon': None, 'value': None}]}, {'groupName': 'Tính năng và tiện ích', 'groupIcon': None, 'attributes': [{'id': 3654, 'propertyName': 'Utilities', 'displayName': 'Tiện ích', 'isCompare': True, 'icon': None, 'value': ['Loại bỏ 99,99% vi khuẩn và các chất độc hại', 'Bổ sung khoáng chất, ngăn ngừa bệnh tật', 'Tự ngắt bơm khi cạn nước', 'Thiết kế nhỏ gọn', 'Tự động xả nước thải', 'Tự ngắt bơm khi nước đầy']}]}, {'groupName': 'Phụ kiện trong hộp', 'groupIcon': None, 'attributes': [{'id': 3675, 'propertyName': 'AccessoriesInsideBox', 'displayName': 'Phụ kiện trong hộp', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'An toàn sử dụng', 'groupIcon': None, 'attributes': [{'id': 3678, 'propertyName': 'SafetyGuide', 'displayName': 'An toàn sử dụng', 'isCompare': False, 'icon': None, 'value': None}]}]",Sunhouse,Máy lọc nước/ Cây nước,Máy lọc nước,6590000,3590000,46,2024-10-31T23:59:00.000+07:00,https://fptshop.com.vn/may-loc-nuoc/may-looc-nuoc-ro-sunhouse-8-loi-sha8879k,https://cdn2.fptshop.com.vn/unsafe/2023_8_16_638277737402199109_may-looc-nuoc-ro-sunhouse-8-loi-sha8879k-1.jpg,Đen
1,00909920,Máy lọc nước RO Sunhouse 11 lõi SHA8899KL,"[{'groupName': 'Thông tin hàng hóa', 'groupIcon': None, 'attributes': [{'id': 3647, 'propertyName': 'Model', 'displayName': 'Model', 'isCompare': False, 'icon': None, 'value': 'SHA8899KL'}, {'id': 3649, 'propertyName': 'Origin', 'displayName': 'Xuất xứ', 'isCompare': False, 'icon': None, 'value': ['Việt Nam']}, {'id': 3648, 'propertyName': 'ReleaseTime', 'displayName': 'Thời điểm ra mắt', 'isCompare': False, 'icon': None, 'value': '07/2024'}, {'id': 3650, 'propertyName': 'WarrantyMonth', 'displayName': 'Thời gian bảo hành (tháng)', 'isCompare': False, 'icon': None, 'value': 24}, {'id': 3652, 'propertyName': 'PreserveGuide', 'displayName': 'Hướng dẫn bảo quản', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3651, 'propertyName': 'UsageGuide', 'displayName': 'Hướng dẫn sử dụng', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3653, 'propertyName': 'Color', 'displayName': 'Màu sắc', 'isCompare': False, 'icon': None, 'value': ['Đen']}]}, {'groupName': 'Thiết kế u0026 Trọng lượng', 'groupIcon': None, 'attributes': [{'id': 3655, 'propertyName': 'Size', 'displayName': 'Kích thước', 'isCompare': False, 'icon': None, 'value': '38 x 31 x 990 mm'}, {'id': 3656, 'propertyName': 'ProductWeight', 'displayName': 'Trọng lượng sản phẩm', 'isCompare': False, 'icon': None, 'value': [{'displayValue': '28 kg', 'value': 28}]}, {'id': 3657, 'propertyName': 'Material', 'displayName': 'Chất liệu', 'isCompare': False, 'icon': None, 'value': ['Vỏ: Tôn sơn tĩnh điện']}]}, {'groupName': 'Thông số cơ bản', 'groupIcon': None, 'attributes': [{'id': 3658, 'propertyName': 'WarrantyAndInstallation', 'displayName': 'Chế độ bảo hành', 'isCompare': False, 'icon': None, 'value': ['Bảo hành tại nhà']}, {'id': 3659, 'propertyName': 'FilterMachineType', 'displayName': 'Loại máy lọc', 'isCompare': True, 'icon': None, 'value': 'RO Hydrogen'}, {'id': 3660, 'propertyName': 'Voltage', 'displayName': 'Điện áp', 'isCompare': False, 'icon': None, 'value': '220 V / 50 Hz'}, {'id': 3661, 'propertyName': 'Wattage', 'displayName': 'Công suất', 'isCompare': True, 'icon': None, 'value': ['Tổng: 29 W']}, {'id': 3662, 'propertyName': 'FilterTechnology', 'displayName': 'Công nghệ lọc', 'isCompare': False, 'icon': None, 'value': ['Thẩm thấu ngược RO']}, {'id': 3663, 'propertyName': 'FilterElements', 'displayName': 'Số lõi lọc', 'isCompare': False, 'icon': None, 'value': '11 lõi'}, {'id': 3664, 'propertyName': 'FilterWasterRatio', 'displayName': 'Tỉ lệ lọc - thải', 'isCompare': False, 'icon': None, 'value': 'Lọc 5 - Thải 5'}, {'id': 3665, 'propertyName': 'WaterFiltrationCapacity', 'displayName': 'Công suất lọc nước', 'isCompare': False, 'icon': None, 'value': '20 lít/giờ'}, {'id': 3666, 'propertyName': 'AveragePowerConsumption', 'displayName': 'Công suất tiêu thụ điện trung bình', 'isCompare': False, 'icon': None, 'value': ['0.03 kW/h']}, {'id': 3667, 'propertyName': 'Antibacterial', 'displayName': 'Kháng khuẩn', 'isCompare': False, 'icon': None, 'value': 'Nano Bạc kháng khuẩn'}, {'id': 3668, 'propertyName': 'ControlSystemAndDamper', 'displayName': 'Hệ thống bơm và van điều tiết', 'isCompare': False, 'icon': None, 'value': 'Bơm - hút 2 chiều, van điện từ'}, {'id': 3669, 'propertyName': 'CoolingSystem', 'displayName': 'Hệ thống làm mát', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3670, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ nước', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3679, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ', 'isCompare': True, 'icon': None, 'value': None}, {'id': 3673, 'propertyName': 'TankCapacity', 'displayName': 'Dung tích bình chứa', 'isCompare': True, 'icon': None, 'value': None}, {'id': 3671, 'propertyName': 'CoarseFilterCore', 'displayName': 'Lõi lọc thô', 'isCompare': True, 'icon': None, 'value': ['Lõi 1: PP 5 micron SX tại Việt Nam', 'Lõi 3: PP 1 micron SX tại Việt Nam', 'Lõi 2: CTO-GAC SX tại Việt Nam']}, {'id': 3672, 'propertyName': 'ROCore', 'displayName': 'Lõi RO', 'isCompare': True, 'icon': None, 'value': 'Lõi RO: 100 GPD SX tại Hàn Quốc'}, {'id': 3674, 'propertyName': 'FunctionalFilterCore', 'displayName': 'Lõi lọc chức năng', 'isCompare': True, 'icon': None, 'value': ['Lõi 5: Active Carbon SX tại Việt Nam', 'Lõi 6: Lõi khoáng đá (mineral) SX tại Việt Nam', 'Lõi 7: Alkaline SX tại Việt Nam', 'Lõi 8: Far Infrared SX tại Việt Nam', 'Lõi 9: Bio Ceramic SX tại Việt Nam', 'Lõi 11: Nano Silver SX tại Việt Nam', 'Lõi 10: Hydrogen SX tại Việt Nam']}, {'id': 3676, 'propertyName': 'OperationalProductivity', 'displayName': 'Năng suất hoạt động', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3677, 'propertyName': 'ColdingSystem', 'displayName': 'Hệ thống làm lạnh', 'isCompare': True, 'icon': None, 'value': None}]}, {'groupName': 'Tính năng và tiện ích', 'groupIcon': None, 'attributes': [{'id': 3654, 'propertyName': 'Utilities', 'displayName': 'Tiện ích', 'isCompare': True, 'icon': None, 'value': ['Tự động sục rửa màng lọc RO', 'Chế độ cút nối nhanh dễ dàng thay lõi', 'Giàu hydrogen chống ôxy hóa']}]}, {'groupName': 'Phụ kiện trong hộp', 'groupIcon': None, 'attributes': [{'id': 3675, 'propertyName': 'AccessoriesInsideBox', 'displayName': 'Phụ kiện trong hộp', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'An toàn sử dụng', 'groupIcon': None, 'attributes': [{'id': 3678, 'propertyName': 'SafetyGuide', 'displayName': 'An toàn sử dụng', 'isCompare': False, 'icon': None, 'value': None}]}]",Sunhouse,Máy lọc nước/ Cây nước,Máy lọc nước,7390000,3990000,46,2024-10-31T23:59:00.000+07:00,https://fptshop.com.vn/may-loc-nuoc/may-loc-nuoc-ro-sunhouse-11-loi-sha8899kl,https://cdn2.fptshop.com.vn/unsafe/may_loc_nuoc_ro_sunhouse_11_loi_sha8899kl_154d18ff1e.png,Đen
2,00908675,Máy chuyển đổi nước RO thành ion kiềm tươi Daikiosan DN068,"[{'groupName': 'Thông tin hàng hóa', 'groupIcon': None, 'attributes': [{'id': 3647, 'propertyName': 'Model', 'displayName': 'Model', 'isCompare': False, 'icon': None, 'value': 'DN068'}, {'id': 3649, 'propertyName': 'Origin', 'displayName': 'Xuất xứ', 'isCompare': False, 'icon': None, 'value': ['Việt Nam']}, {'id': 3648, 'propertyName': 'ReleaseTime', 'displayName': 'Thời điểm ra mắt', 'isCompare': False, 'icon': None, 'value': '2024'}, {'id': 3650, 'propertyName': 'WarrantyMonth', 'displayName': 'Thời gian bảo hành (tháng)', 'isCompare': False, 'icon': None, 'value': 24}, {'id': 3652, 'propertyName': 'PreserveGuide', 'displayName': 'Hướng dẫn bảo quản', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3651, 'propertyName': 'UsageGuide', 'displayName': 'Hướng dẫn sử dụng', 'isCompare': False, 'icon': None, 'value': 'Xem trong sách hướng dẫn sử dụng'}, {'id': 3653, 'propertyName': 'Color', 'displayName': 'Màu sắc', 'isCompare': False, 'icon': None, 'value': ['Đen']}]}, {'groupName': 'Thiết kế u0026 Trọng lượng', 'groupIcon': None, 'attributes': [{'id': 3655, 'propertyName': 'Size', 'displayName': 'Kích thước', 'isCompare': False, 'icon': None, 'value': '305 x 460 x 160 mm'}, {'id': 3656, 'propertyName': 'ProductWeight', 'displayName': 'Trọng lượng sản phẩm', 'isCompare': False, 'icon': None, 'value': [{'displayValue': '18 kg', 'value': 18}]}, {'id': 3657, 'propertyName': 'Material', 'displayName': 'Chất liệu', 'isCompare': False, 'icon': None, 'value': ['Kính cường lực']}]}, {'groupName': 'Thông số cơ bản', 'groupIcon': None, 'attributes': [{'id': 3658, 'propertyName': 'WarrantyAndInstallation', 'displayName': 'Chế độ bảo hành', 'isCompare': False, 'icon': None, 'value': ['Bảo hành tại nhà']}, {'id': 3659, 'propertyName': 'FilterMachineType', 'displayName': 'Loại máy lọc', 'isCompare': True, 'icon': None, 'value': 'Ion kiềm tươi'}, {'id': 3660, 'propertyName': 'Voltage', 'displayName': 'Điện áp', 'isCompare': False, 'icon': None, 'value': '220 V / 50 Hz'}, {'id': 3661, 'propertyName': 'Wattage', 'displayName': 'Công suất', 'isCompare': True, 'icon': None, 'value': ['Đang cập nhật']}, {'id': 3662, 'propertyName': 'FilterTechnology', 'displayName': 'Công nghệ lọc', 'isCompare': False, 'icon': None, 'value': ['Thẩm thấu ngược RO', 'Siêu hấp thụ MOFs']}, {'id': 3663, 'propertyName': 'FilterElements', 'displayName': 'Số lõi lọc', 'isCompare': False, 'icon': None, 'value': '7 lõi + Bể điện phân'}, {'id': 3664, 'propertyName': 'FilterWasterRatio', 'displayName': 'Tỉ lệ lọc - thải', 'isCompare': False, 'icon': None, 'value': 'Lọc 5 - Thải 5'}, {'id': 3665, 'propertyName': 'WaterFiltrationCapacity', 'displayName': 'Công suất lọc nước', 'isCompare': False, 'icon': None, 'value': '10 lít/giờ'}, {'id': 3666, 'propertyName': 'AveragePowerConsumption', 'displayName': 'Công suất tiêu thụ điện trung bình', 'isCompare': False, 'icon': None, 'value': ['0.024 kW/h']}, {'id': 3667, 'propertyName': 'Antibacterial', 'displayName': 'Kháng khuẩn', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3668, 'propertyName': 'ControlSystemAndDamper', 'displayName': 'Hệ thống bơm và van điều tiết', 'isCompare': False, 'icon': None, 'value': 'Bơm - hút 2 chiều, van điện từ'}, {'id': 3669, 'propertyName': 'CoolingSystem', 'displayName': 'Hệ thống làm mát', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3670, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ nước', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3679, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ', 'isCompare': True, 'icon': None, 'value': None}, {'id': 3673, 'propertyName': 'TankCapacity', 'displayName': 'Dung tích bình chứa', 'isCompare': True, 'icon': None, 'value': 'Không bình chứa'}, {'id': 3671, 'propertyName': 'CoarseFilterCore', 'displayName': 'Lõi lọc thô', 'isCompare': True, 'icon': None, 'value': ['Lõi lọc PP 10’’ 1 micromet dạng kín']}, {'id': 3672, 'propertyName': 'ROCore', 'displayName': 'Lõi RO', 'isCompare': True, 'icon': None, 'value': 'Không'}, {'id': 3674, 'propertyName': 'FunctionalFilterCore', 'displayName': 'Lõi lọc chức năng', 'isCompare': True, 'icon': None, 'value': ['Không']}, {'id': 3676, 'propertyName': 'OperationalProductivity', 'displayName': 'Năng suất hoạt động', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3677, 'propertyName': 'ColdingSystem', 'displayName': 'Hệ thống làm lạnh', 'isCompare': True, 'icon': None, 'value': None}]}, {'groupName': 'Tính năng và tiện ích', 'groupIcon': None, 'attributes': [{'id': 3654, 'propertyName': 'Utilities', 'displayName': 'Tiện ích', 'isCompare': True, 'icon': None, 'value': ['Hỗ trợ trẻ hóa các tế bào trong cơ thể, phòng tránh các bệnh do oxy hóa gây nên', 'Trung hòa axit dư trong cơ thể, hỗ trợ phòng chống các bệnh', 'Khả năng bù nước và thanh lọc, tăng cường trao đổi chất siêu nhanh', 'Hỗ trợ chống lại tác nhân lão hóa,hỗ trợ chống gốc tự do gây bệnh', 'Tạo nước ion kiềm tươi']}]}, {'groupName': 'Phụ kiện trong hộp', 'groupIcon': None, 'attributes': [{'id': 3675, 'propertyName': 'AccessoriesInsideBox', 'displayName': 'Phụ kiện trong hộp', 'isCompare': False, 'icon': None, 'value': ['Dây nguồn']}]}, {'groupName': 'An toàn sử dụng', 'groupIcon': None, 'attributes': [{'id': 3678, 'propertyName': 'SafetyGuide', 'displayName': 'An toàn sử dụng', 'isCompare': False, 'icon': None, 'value': None}]}]",DAIKIOSAN,Máy lọc nước/ Cây nước,Máy lọc nước,6900000,5490000,20,2024-10-31T23:59:00.000+07:00,https://fptshop.com.vn/may-loc-nuoc/may-bien-doi-nuoc-ro-thanh-ion-kiem-tuoi-daikiosan-dn068,https://cdn2.fptshop.com.vn/unsafe/2024_6_7_638533215216496926_may-bien-doi-nuoc-ro-thanh-Ion-kiem-tuoi-daikiosan-dn068-1.jpg,Đen
3,00904987,Máy lọc nước nóng lạnh RO Sunhouse 10 LÕI SHA76211KL ,"[{'groupName': 'Thông tin hàng hóa', 'groupIcon': None, 'attributes': [{'id': 3647, 'propertyName': 'Model', 'displayName': 'Model', 'isCompare': False, 'icon': None, 'value': 'SHA76211KL'}, {'id': 3649, 'propertyName': 'Origin', 'displayName': 'Xuất xứ', 'isCompare': False, 'icon': None, 'value': ['Việt Nam']}, {'id': 3648, 'propertyName': 'ReleaseTime', 'displayName': 'Thời điểm ra mắt', 'isCompare': False, 'icon': None, 'value': '2023'}, {'id': 3650, 'propertyName': 'WarrantyMonth', 'displayName': 'Thời gian bảo hành (tháng)', 'isCompare': False, 'icon': None, 'value': 24}, {'id': 3652, 'propertyName': 'PreserveGuide', 'displayName': 'Hướng dẫn bảo quản', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3651, 'propertyName': 'UsageGuide', 'displayName': 'Hướng dẫn sử dụng', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3653, 'propertyName': 'Color', 'displayName': 'Màu sắc', 'isCompare': False, 'icon': None, 'value': ['Đen']}]}, {'groupName': 'Thiết kế u0026 Trọng lượng', 'groupIcon': None, 'attributes': [{'id': 3655, 'propertyName': 'Size', 'displayName': 'Kích thước', 'isCompare': False, 'icon': None, 'value': '366 x 290 x 960 mm'}, {'id': 3656, 'propertyName': 'ProductWeight', 'displayName': 'Trọng lượng sản phẩm', 'isCompare': False, 'icon': None, 'value': [{'displayValue': '25 kg', 'value': 25}]}, {'id': 3657, 'propertyName': 'Material', 'displayName': 'Chất liệu', 'isCompare': False, 'icon': None, 'value': ['Vỏ máy: Kính cường lực']}]}, {'groupName': 'Thông số cơ bản', 'groupIcon': None, 'attributes': [{'id': 3658, 'propertyName': 'WarrantyAndInstallation', 'displayName': 'Chế độ bảo hành', 'isCompare': False, 'icon': None, 'value': ['Bảo hành tại nhà']}, {'id': 3659, 'propertyName': 'FilterMachineType', 'displayName': 'Loại máy lọc', 'isCompare': True, 'icon': None, 'value': 'RO có nóng lạnh'}, {'id': 3660, 'propertyName': 'Voltage', 'displayName': 'Điện áp', 'isCompare': False, 'icon': None, 'value': '220 V / 50 Hz'}, {'id': 3661, 'propertyName': 'Wattage', 'displayName': 'Công suất', 'isCompare': True, 'icon': None, 'value': ['Nóng: 29 W']}, {'id': 3662, 'propertyName': 'FilterTechnology', 'displayName': 'Công nghệ lọc', 'isCompare': False, 'icon': None, 'value': ['Thẩm thấu ngược RO']}, {'id': 3663, 'propertyName': 'FilterElements', 'displayName': 'Số lõi lọc', 'isCompare': False, 'icon': None, 'value': '10 lõi'}, {'id': 3664, 'propertyName': 'FilterWasterRatio', 'displayName': 'Tỉ lệ lọc - thải', 'isCompare': False, 'icon': None, 'value': 'Lọc 5 - Thải 5'}, {'id': 3665, 'propertyName': 'WaterFiltrationCapacity', 'displayName': 'Công suất lọc nước', 'isCompare': False, 'icon': None, 'value': '20 lít/giờ'}, {'id': 3666, 'propertyName': 'AveragePowerConsumption', 'displayName': 'Công suất tiêu thụ điện trung bình', 'isCompare': False, 'icon': None, 'value': ['0.03 kW/h']}, {'id': 3667, 'propertyName': 'Antibacterial', 'displayName': 'Kháng khuẩn', 'isCompare': False, 'icon': None, 'value': 'Nano Bạc kháng khuẩn'}, {'id': 3668, 'propertyName': 'ControlSystemAndDamper', 'displayName': 'Hệ thống bơm và van điều tiết', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3669, 'propertyName': 'CoolingSystem', 'displayName': 'Hệ thống làm mát', 'isCompare': False, 'icon': None, 'value': 'Bằng Chip điện tử'}, {'id': 3670, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ nước', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3679, 'propertyName': 'WaterTemperature', 'displayName': 'Nhiệt độ', 'isCompare': True, 'icon': None, 'value': None}, {'id': 3673, 'propertyName': 'TankCapacity', 'displayName': 'Dung tích bình chứa', 'isCompare': True, 'icon': None, 'value': '8 lít'}, {'id': 3671, 'propertyName': 'CoarseFilterCore', 'displayName': 'Lõi lọc thô', 'isCompare': True, 'icon': None, 'value': ['Lõi 1: PP 5 micron', 'Lõi 2: GAC', 'Lõi 3: PP 1 micron']}, {'id': 3672, 'propertyName': 'ROCore', 'displayName': 'Lõi RO', 'isCompare': True, 'icon': None, 'value': 'Lõi RO: Màng RO'}, {'id': 3674, 'propertyName': 'FunctionalFilterCore', 'displayName': 'Lõi lọc chức năng', 'isCompare': True, 'icon': None, 'value': ['Lõi 5: Active Carbon', 'Lõi 6: Alkaline', 'Lõi 7: Mineral+', 'Lõi 8: Far Infrared', 'Lõi 9: Hydrogen', 'Lõi 10: Nano Bạc']}, {'id': 3676, 'propertyName': 'OperationalProductivity', 'displayName': 'Năng suất hoạt động', 'isCompare': False, 'icon': None, 'value': None}, {'id': 3677, 'propertyName': 'ColdingSystem', 'displayName': 'Hệ thống làm lạnh', 'isCompare': True, 'icon': None, 'value': None}]}, {'groupName': 'Tính năng và tiện ích', 'groupIcon': None, 'attributes': [{'id': 3654, 'propertyName': 'Utilities', 'displayName': 'Tiện ích', 'isCompare': True, 'icon': None, 'value': ['Thiết kế Kính cường lực tràn viền', '2 vòi 3 chế độ nước', 'Công nghệ độc quyền UltraPURE với khả năng khử khuẩn tối đa', 'Công nghệ UltraPURE NANO SILVER chống tái nhiễm khuẩn', 'Tự động ngắt khi nước đầy bình áp', 'Ngừng hoạt động khi áp suất nước đầu vào thấp', 'Tự động xả nước thải', 'Tự động sục rửa màng lọc RO']}]}, {'groupName': 'Phụ kiện trong hộp', 'groupIcon': None, 'attributes': [{'id': 3675, 'propertyName': 'AccessoriesInsideBox', 'displayName': 'Phụ kiện trong hộp', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'An toàn sử dụng', 'groupIcon': None, 'attributes': [{'id': 3678, 'propertyName': 'SafetyGuide', 'displayName': 'An toàn sử dụng', 'isCompare': False, 'icon': None, 'value': None}]}]",Sunhouse,Máy lọc nước/ Cây nước,Máy lọc nước,7990000,6790000,15,2024-10-31T23:59:00.000+07:00,https://fptshop.com.vn/may-loc-nuoc/may-loc-nuoc-nong-lanh-ro-sunhouse-10-loi-sha76211kl,https://cdn2.fptshop.com.vn/unsafe/2023_10_16_638330710898681168_may-loc-nuoc-nong-lanh-ro-sunhouse-10-loi-sha76211kl-4.jpg,Đen
