,name,originalPrice,currentPrice,discountPercentage,slug,link,detail_info,brand
0,OPPO A18 4GB,3990000,3590000,10,dien-thoai,https://fptshop.com.vn/dien-thoai/oppo-a18,"[{'groupName': 'Thông tin hàng hóa', 'groupIcon': None, 'attributes': [{'id': 117, 'propertyName': 'Origin', 'displayName': 'Xuất xứ', 'isCompare': False, 'icon': None, 'value': ['Trung Quốc']}, {'id': 118, 'propertyName': 'ReleaseTime', 'displayName': 'Thời điểm ra mắt', 'isCompare': False, 'icon': None, 'value': '11/2023'}, {'id': 119, 'propertyName': 'WarrantyMonth', 'displayName': 'Thời gian bảo hành (tháng)', 'isCompare': False, 'icon': None, 'value': 12}, {'id': 121, 'propertyName': 'PreserveGuide', 'displayName': 'Hướng dẫn bảo quản', 'isCompare': False, 'icon': None, 'value': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.'}, {'id': 120, 'propertyName': 'UsageGuide', 'displayName': 'Hướng dẫn sử dụng', 'isCompare': False, 'icon': None, 'value': 'Xem trong sách hướng dẫn sử dụng'}]}, {'groupName': 'Thiết kế u0026 Trọng lượng', 'groupIcon': None, 'attributes': [{'id': 122, 'propertyName': 'Size', 'displayName': 'Kích thước', 'isCompare': False, 'icon': None, 'value': '163.74 x 75.03 x 8.16 mm'}, {'id': 123, 'propertyName': 'ProductWeight', 'displayName': 'Trọng lượng sản phẩm', 'isCompare': True, 'icon': None, 'value': [{'displayValue': '188 g', 'value': 188}]}, {'id': 124, 'propertyName': 'WaterDustResistantStandard', 'displayName': 'Chuẩn kháng nước / Bụi bẩn', 'isCompare': False, 'icon': None, 'value': 'IP54'}, {'id': 125, 'propertyName': 'ScreenUsableAreaRatio', 'displayName': 'Tỷ lệ diện tích sử dụng màn hình', 'isCompare': False, 'icon': None, 'value': None}, {'id': 126, 'propertyName': 'Material', 'displayName': 'Chất liệu', 'isCompare': True, 'icon': None, 'value': ['Nhựa']}]}, {'groupName': 'Bộ xử lý', 'groupIcon': None, 'attributes': [{'id': 127, 'propertyName': 'cpuModel', 'displayName': 'Phiên bản CPU', 'isCompare': True, 'icon': None, 'value': 'Helio G85'}, {'id': 128, 'propertyName': 'cpuType', 'displayName': 'Loại CPU', 'isCompare': False, 'icon': None, 'value': None}, {'id': 129, 'propertyName': 'cpu', 'displayName': 'CPU', 'isCompare': False, 'icon': None, 'value': None}, {'id': 130, 'propertyName': 'cpuCores', 'displayName': 'Số nhân', 'isCompare': True, 'icon': None, 'value': 8}, {'id': 131, 'propertyName': 'MaxSpeed', 'displayName': 'Tốc độ tối đa', 'isCompare': False, 'icon': None, 'value': {'displayValue': '2 GHz', 'value': 2}}, {'id': 132, 'propertyName': 'Is64Bits', 'displayName': '64 Bits', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'RAM', 'groupIcon': None, 'attributes': [{'id': 133, 'propertyName': 'ram', 'displayName': 'RAM', 'isCompare': True, 'icon': None, 'value': '4 GB'}, {'id': 134, 'propertyName': 'ramType', 'displayName': 'Loại RAM', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Màn hình', 'groupIcon': None, 'attributes': [{'id': 135, 'propertyName': 'ScreenSize', 'displayName': 'Kích thước màn hình', 'isCompare': True, 'icon': None, 'value': {'displayValue': '6.56 inch', 'value': 6.56}}, {'id': 141, 'propertyName': 'SubScreenSize', 'displayName': 'Kích thước màn hình phụ', 'isCompare': False, 'icon': None, 'value': None}, {'id': 136, 'propertyName': 'ScreenTechnology', 'displayName': 'Công nghệ màn hình', 'isCompare': False, 'icon': None, 'value': 'LCD'}, {'id': 138, 'propertyName': 'StandardScreen', 'displayName': 'Chuẩn màn hình', 'isCompare': True, 'icon': None, 'value': 'HD+'}, {'id': 137, 'propertyName': 'Resolution', 'displayName': 'Độ phân giải', 'isCompare': True, 'icon': None, 'value': ['720 x 1612 Pixels']}, {'id': 139, 'propertyName': 'ScreenColor', 'displayName': 'Màu màn hình', 'isCompare': False, 'icon': None, 'value': '16 Triệu'}, {'id': 140, 'propertyName': 'RefreshRate', 'displayName': 'Tần số quét', 'isCompare': False, 'icon': None, 'value': {'displayValue': '90 Hz', 'value': 90}}, {'id': 142, 'propertyName': 'GlassMaterial', 'displayName': 'Chất liệu mặt kính', 'isCompare': False, 'icon': None, 'value': 'Kính cường lực Panda'}, {'id': 143, 'propertyName': 'TouchType', 'displayName': 'Loại cảm ứng', 'isCompare': False, 'icon': None, 'value': 'Điện dung đa điểm'}, {'id': 144, 'propertyName': 'PixelDensity', 'displayName': 'Mật độ điểm ảnh', 'isCompare': False, 'icon': None, 'value': None}, {'id': 145, 'propertyName': 'Brightness', 'displayName': 'Độ sáng', 'isCompare': False, 'icon': None, 'value': None}, {'id': 146, 'propertyName': 'ColorGamut', 'displayName': 'Độ phủ màu', 'isCompare': False, 'icon': None, 'value': None}, {'id': 147, 'propertyName': 'ScreenRatio', 'displayName': 'Tỷ lệ màn hình', 'isCompare': False, 'icon': None, 'value': None}, {'id': 148, 'propertyName': 'Contrast', 'displayName': 'Độ tương phản', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Đồ họa', 'groupIcon': None, 'attributes': [{'id': 149, 'propertyName': 'gpu', 'displayName': 'Chip đồ hoạ (GPU)', 'isCompare': False, 'icon': None, 'value': 'Mali-G52 MP2'}]}, {'groupName': 'ANTUTU', 'groupIcon': None, 'attributes': [{'id': 150, 'propertyName': 'AntutuBenchmark', 'displayName': 'ANTUTU', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Lưu trữ', 'groupIcon': None, 'attributes': [{'id': 151, 'propertyName': 'rom', 'displayName': 'Dung lượng (ROM)', 'isCompare': True, 'icon': None, 'value': {'displayValue': '64 GB', 'value': 64}}, {'id': 152, 'propertyName': 'AvailableMemory', 'displayName': 'Bộ nhớ còn lại', 'isCompare': False, 'icon': None, 'value': None}, {'id': 153, 'propertyName': 'PhonebookCapacity', 'displayName': 'Danh bạ lưu trữ', 'isCompare': False, 'icon': None, 'value': None}, {'id': 154, 'propertyName': 'ExternalMemoryCard', 'displayName': 'Thẻ nhớ ngoài', 'isCompare': False, 'icon': None, 'value': 'MicroSD'}, {'id': 155, 'propertyName': 'MaxMemoryCard', 'displayName': 'Hỗ trợ thẻ nhớ tối đa', 'isCompare': False, 'icon': None, 'value': '1 TB'}]}, {'groupName': 'Camera sau', 'groupIcon': None, 'attributes': [{'id': 156, 'propertyName': 'RearCameraQuantity', 'displayName': 'Số camera sau', 'isCompare': False, 'icon': None, 'value': 'Double rear camera'}, {'id': 2783, 'propertyName': 'CameraType1', 'displayName': 'Camera', 'isCompare': False, 'icon': None, 'value': 'Standard'}, {'id': 2784, 'propertyName': 'Camera1Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2785, 'propertyName': 'Camera1Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': '8.0 MP'}, {'id': 2786, 'propertyName': 'TypeRearcamera1', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2787, 'propertyName': 'Camera1Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': 'ƒ/2.0'}, {'id': 2789, 'propertyName': 'Camera1PixelSize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2788, 'propertyName': 'iso', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2790, 'propertyName': 'CameraType2', 'displayName': 'Camera', 'isCompare': False, 'icon': None, 'value': 'Depth'}, {'id': 2791, 'propertyName': 'Camera2Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': '2.0 MP'}, {'id': 2792, 'propertyName': 'Camera2Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2793, 'propertyName': 'TypeRearcamera2', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2794, 'propertyName': 'Camera2Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': 'ƒ/2.4'}, {'id': 2795, 'propertyName': 'Camera2PixelSize', 'displayName': 'Pixel Size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2796, 'propertyName': 'iso2', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2797, 'propertyName': 'CameraType3', 'displayName': 'Camera', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2798, 'propertyName': 'Camera3Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2799, 'propertyName': 'Camera3Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2800, 'propertyName': 'TypeRearcamera3', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2801, 'propertyName': 'Camera3Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2802, 'propertyName': 'Camera3PixelSize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2803, 'propertyName': 'iso3', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2804, 'propertyName': 'CameraType4', 'displayName': 'Camera', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2805, 'propertyName': 'Camera4Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2806, 'propertyName': 'Camera4Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2807, 'propertyName': 'TypeRearCamera4', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2808, 'propertyName': 'Camera4Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2809, 'propertyName': 'Camera4PixelSize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2810, 'propertyName': 'iso4', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2811, 'propertyName': 'CameraType5', 'displayName': 'Camera', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2812, 'propertyName': 'Camera5Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2813, 'propertyName': 'Camera5Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2814, 'propertyName': 'TypeRearCamera5', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2815, 'propertyName': 'Camera5Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2816, 'propertyName': 'Camera5PixelSize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2817, 'propertyName': 'iso5', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2818, 'propertyName': 'FilmRearCamera', 'displayName': 'Quay phim camera sau', 'isCompare': False, 'icon': None, 'value': ['1080p@30fps', '720p@30fps']}, {'id': 2819, 'propertyName': 'FeatureRearCamera', 'displayName': 'Tính năng', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Camera Selfie', 'groupIcon': None, 'attributes': [{'id': 194, 'propertyName': 'SelfieCameraQuantity', 'displayName': 'Số Camera Selfie', 'isCompare': False, 'icon': None, 'value': 'Single selfie camera'}, {'id': 2820, 'propertyName': 'SelfieCamera1Resolution', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': '5.0 MP'}, {'id': 2822, 'propertyName': 'SelfieCamera1Sensor', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2821, 'propertyName': 'SelfieCamera1Type', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2823, 'propertyName': 'SelfieCamera1Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': 'ƒ/2.2'}, {'id': 2824, 'propertyName': 'SelfieCamera1PixelSize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2825, 'propertyName': 'ISOCameraSelfie1', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2826, 'propertyName': 'ResolutionCameraSelfie2', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2827, 'propertyName': 'SensorCameraSelfie2', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2828, 'propertyName': 'TypeCameraSelfie2', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2829, 'propertyName': 'Aperture', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2830, 'propertyName': 'Pixelsize', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2831, 'propertyName': 'ISOCameraSelfie2', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2832, 'propertyName': 'ResolutionCameraSelfie3', 'displayName': 'Resolution', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2833, 'propertyName': 'SensorCameraSelfie3', 'displayName': 'Sensor', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2834, 'propertyName': 'TypeCameraSelfie3', 'displayName': 'Type', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2835, 'propertyName': 'ApertureCameraSelfie3', 'displayName': 'Aperture', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2836, 'propertyName': 'PixelsizeCameraSelfie3', 'displayName': 'Pixel size', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2837, 'propertyName': 'ISOCameraSelfie3', 'displayName': 'ISO', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2838, 'propertyName': 'FilmSelfieCamera', 'displayName': 'Quay phim camera selfie', 'isCompare': False, 'icon': None, 'value': None}, {'id': 2839, 'propertyName': 'FeatureSelfieCamera', 'displayName': 'Tính năng', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Cảm biến', 'groupIcon': None, 'attributes': [{'id': 215, 'propertyName': 'Sensor', 'displayName': 'Cảm biến', 'isCompare': False, 'icon': None, 'value': ['Cảm biến vân tay', 'Cảm biến tiệm cận', 'Cảm biến ánh sáng', 'Cảm biến gia tốc', 'Cảm biến la bàn']}]}, {'groupName': 'Bảo mật', 'groupIcon': None, 'attributes': [{'id': 216, 'propertyName': 'Security', 'displayName': 'Bảo mật', 'isCompare': False, 'icon': None, 'value': ['Mở khoá vân tay cạnh viền', 'Mở khóa bằng mật mã']}]}, {'groupName': 'Others', 'groupIcon': None, 'attributes': [{'id': 219, 'propertyName': 'Cooling', 'displayName': 'Làm mát', 'isCompare': False, 'icon': None, 'value': None}, {'id': 217, 'propertyName': 'ledFlashAlert', 'displayName': 'Thông báo LED', 'isCompare': False, 'icon': None, 'value': None}, {'id': 218, 'propertyName': 'Feature', 'displayName': 'Tính năng đặc biệt', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Giao tiếp và kết nối', 'groupIcon': None, 'attributes': [{'id': 3324, 'propertyName': 'simTray', 'displayName': 'Số khe SIM', 'isCompare': False, 'icon': None, 'value': 2}, {'id': 3325, 'propertyName': 'simType', 'displayName': 'Thẻ SIM', 'isCompare': False, 'icon': None, 'value': '2 Nano SIM'}, {'id': 222, 'propertyName': 'NetworkSupported', 'displayName': 'Hỗ trợ mạng', 'isCompare': False, 'icon': None, 'value': ['4G']}, {'id': 223, 'propertyName': 'SerialPort', 'displayName': 'Cổng giao tiếp', 'isCompare': False, 'icon': None, 'value': ['Cổng sạc: Type C', 'Audio Jack: Jack 3.5 mm']}, {'id': 224, 'propertyName': 'Wifi', 'displayName': 'Wifi', 'isCompare': False, 'icon': None, 'value': ['802.11 a/b/g/n/ac', 'Dual-band (2.4 GHz/ 5 GHz)']}, {'id': 225, 'propertyName': 'GPS', 'displayName': 'GPS', 'isCompare': False, 'icon': None, 'value': ['GPS']}, {'id': 226, 'propertyName': 'Bluetooth', 'displayName': 'Bluetooth', 'isCompare': False, 'icon': None, 'value': ['v5.3']}, {'id': 227, 'propertyName': 'OtherConnection', 'displayName': 'Kết nối khác', 'isCompare': False, 'icon': None, 'value': ['OTG']}]}, {'groupName': 'Thông tin pin u0026 sạc', 'groupIcon': None, 'attributes': [{'id': 228, 'propertyName': 'pinType', 'displayName': 'Loại PIN', 'isCompare': False, 'icon': None, 'value': 'Lithium polymer'}, {'id': 229, 'propertyName': 'BatteryCapacity', 'displayName': 'Dung lượng pin', 'isCompare': False, 'icon': None, 'value': [{'displayValue': '5000 mAh', 'value': 5000}]}, {'id': 5005, 'propertyName': 'IsChargerIncluded', 'displayName': 'Củ sạc kèm máy', 'isCompare': False, 'icon': None, 'value': 'Sạc nhanh 10 W'}, {'id': 5002, 'propertyName': 'OtherInformation', 'displayName': 'Thông tin thêm', 'isCompare': False, 'icon': None, 'value': None}]}, {'groupName': 'Hệ điều hành', 'groupIcon': None, 'attributes': [{'id': 230, 'propertyName': 'os', 'displayName': 'OS', 'isCompare': False, 'icon': None, 'value': ['Android']}, {'id': 231, 'propertyName': 'Version', 'displayName': 'Version', 'isCompare': False, 'icon': None, 'value': 'Android 13.0 (ColorOS 13.1)'}]}, {'groupName': 'Phụ kiện trong hộp', 'groupIcon': None, 'attributes': [{'id': 232, 'propertyName': 'AccessoriesInsideBox', 'displayName': 'Phụ kiện trong hộp', 'isCompare': False, 'icon': None, 'value': ['Sạc', 'Cáp Type C', 'Que lấy SIM', 'Ốp lưng', 'Sách HDSD']}]}]",Oppo
